,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
1603,"(50.0, 68.0)",{'Private'},"(2.0, 9.0)",{'Divorced'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(30.0, 99.0)",{'United-States'},{'<=50K'},U5ysvFItAk4USFiL/vK6S9XMtCz6XLsXXqUfcOH65xCQ1Q0tXUxgGn6+gKnlhWRnhj2sG/8oPGNCXoIMkcAxthxmQr1D55HWTGQTF8n0VzKxsgywQ4WTNCMJFlgSaSqyLTAWLVX9J4Oviu0HB7L/M9jDlSakM/4+O+dL1ABaD6U=
1604,"(50.0, 68.0)",{'Private'},"(2.0, 9.0)",{'Divorced'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(30.0, 99.0)",{'United-States'},{'<=50K'},BZms3kM3Dxx6xiZjiAkysFQ3QgRXaK2FfPtMiiBgoho5KYf0J4LeB6+SuzyvFmTAsfVjwfLMCKgmugSU0nrnOVOOXY5krsJhSweECg57T8aBZDPdq5xHx5W01BUDpMOY9Nyk5nCdbiX68o3L47W3wnzqroskeUEtf2tyWwc/pgY=
1605,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},IhHMX524YywDWvE0xGvrnSIpbVSvC1cHHmWz1eiQ9TFh60/apDT9AdM3WjtgtU1Ya8gsfx9Qvoe2wNRyjSWDsWo/rhLCtp1C0rZ2iwlokOsPFK1KObLAKM4/gOvy1olThoIQm6hBuKHGuqt0ov3BjFhocGT2nnejHhq5fOIcQCw=
1606,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},sW4AABlcaYwUApEuOdF1+sMQaZ8VgD4owWf6hqzSiBZTjbJ3Jux3hq4iWcia9VTd/wVumgJ+TaLFKCY92hSWiWN2VjkhJsp10Zq91KWow0zeeSfhVyk9qn7H/A71e1U/U3n742t5AW5Eo0vhXHxGfyA/V7h82Atv6iux92H4qog=
1607,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},PVcwp5nj6GwM771gqTT89D9dJGu5Llv2HlG1NjHHIbcjelpr+KLCpMyyi4Yiswf0WdRxfyR/ooxKNJEKCPnJ9ZM+GfdqByuAlPtSnWTWa7BgTs09Ew7fACee1sU4KS2jy4GwFbc+TTrxUrxxUqVmgiGP12cjiGqGfHfqcPABeLs=
1608,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},VHc04RbWGOEDECI12Q7Knp67fH+0Em+pgi+tkupH0zI7raSQUp1O2DNV4tEG7sbZuVviAO+QsgEgF8lYI+LeR+vqvd8UVep7IcoAfqjh23pp5PNLcrwm2vQPTDFUtmhlZSYbf4aRL5tJ9WpIS1wr52ua8KVxutklLPDQLlRzpUY=
1609,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},s7Nq0qQ1fBOukAKEdC0KFktu5+oNe66ejsrQGxaSXeHBq55vr+lapkqXawE36Id2ikHlxEJqsFJ9GMSB/Zb4COocByWFw9Y2hxZJOoKnnn/mJztujvYbFIyeXxtpOobeRxBT3FaQ60VB5ZTB9BDav9lpUVFtTdme+Tn+vMryPwM=
1610,"(50.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},ZNkamsaCM3sTqJaflEIU/p94FJF/2/BeKsSBLeB+MYlK2o7ou18ajAIasB3Fy1rCND6UAX83i2uOGH8ArSO4BM8bdbQuaQ8tphoJL0mUyF79t0Ihyh8UVS7BnneflNOD1IILFEgymASI23E5coTDtF74iVb/EVaNCsHFndhkCqM=
1611,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},FaODXtFjMMMlNRTk+bSSeCHsfyk3F8LCCiT6fON+AnftSAD3wwLPBzk8Vo3vt0E+m7bKe4xLp7tpl5Za2WZSlJIgc4s+piJKHKlZ6EU33BVKihzZdMkPA4J5y6+Amy9TtnlCBvNCLLbuw89KCh8Ok1ollguG2m0E4dV6KtRyMto=
1612,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},YrLCxqoJrbV5pXF465yDz6sA+GEusKUnmZS80rzytf/P7HSQmTmLxUmPn16w1vAYNTECwdB0H8bhIPvuveTjuJaGj+oG01muaAvM9bLTIaMYgttrZlQ5E7gj4tf3VAVaDgnygWLVFMlvXixqS76mlHH8YIVY92np6cpmVoKTMkI=
1613,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},W2Ylm2k3ksPtuN9M2LFZZhOy2AUIz+4+iiFjSgevFKB6bGCK2PT/KvYxRcURfazgC9383HN5MmzvSlpOWnxabSplzKCDykfjb8WOhxFkjaGG7rOHTtMTL7hjXTUiMgZG+M8DZM25gxriO/QTOR+GgYNjk7JaWRMKfGJieoLq7Bk=
1614,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},qmDZObVOUuBDHN9NYX+ObSCj4OB0Vcm7UngjvmaHuQEb5aJnYGEf+3M6UbmhHfIH/OZP55cwVI89SwmeA3Ga9TZOsJ7xJCzoUzJIGzCtFzwiQTnJb3CfIK7WArBqIL6oEo4MujzQKhZ157qWlmz0tYu4iprJuyBReng5BQrjBVA=
1615,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},MEDhW5OTODa/5LFMV35p/0LA5WPsD8SqaI8rzqsBbQQwO+iwm97RArlzc7XaIEcPCp39Ri0XKs+XswJPYdVnxHncLVzTVoTZS5ne+/eYL0IDsqD4NvHiRNWuZGCeoE72ycZwUMKkjPEhiLSXyJm8meDZj56PUb0rAlc6snRDlNw=
1616,"(54.0, 69.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Tech-support'},{'Unmarried'},{'Black'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},LDFdb1zZCnbUnrg70gTPPfuZcwA/BFjWx4fyHzqQrbiCS8xmUnheth8DGTOImt/mYGxA1EVgjQgLlhPIDoVmw+q35qNai5IAExKkz/ILgMfZosIguVU8xIIaudoAKM6z0QNxmZhEQUsofYG8viVV3UZzohCW+5yKGRxmQMgCsQk=
1617,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},ehowR6rxjQy2663ZJns7Liz1Hqq+VmkdDksr+DX70CKS/izrla14T/IpJpmPkUzjDB/BEfvI6WphUn6tPGHc41DEu+tedHtpU94gQ1M7SiJOwRwdXAJuw7HsT5TfnTHo3grNwSqMMk+IwsJQ6wwn8FliNaCV0b1zynFgR3DS9nc=
1618,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},Y+0ABDECKx66J9fQR6BD2jJYouccp0f0ytSLNtcLLPdDUJJkqW/r5M0d/NSq82pVj98ie6c6n6bm2VJ7uJuzUEBQPmZO3ebWOOCBwNRlVKc2wZ9r8GMcfg2FBfpfpGb8QL/p1PyZNjVH33gzLtF4MqM2VU/0/l4ICpm5KI9Bsw0=
1619,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},OSh+OTld0B/MkBUSNlKN0qORqRq6KjiwLJaXdc3QS8QamG1sbUF0UsSRNWO8VIIOuOEkzzZo2kCrOtApPU1/7hWKOQzSWJYPpZo/wsGd+W7cYKg5hvBcTdYDAXSQ5u5diVSHTDboykSYHFLbeBmqmMqGXHc8av1GaFEvyvQWPIw=
1620,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},lnpGi2tdAEsI50301kvoDKl9XFCMnxi0u0EZWWKwHVi+qR+BeVWzNg3cdSFhSA5rlZcoMuOW4a9aVGQwcX19Dg4mrNlMuCSLWlg4tnwJ3TUoM2H7ss1THshqoFBfrfb7imtB6biaBBCJzG8j43+MudYNSHbojJkDmOUj2rOzuIo=
1621,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},DwkKA6KKyxNVBeKoZYFqC3byJC/dytzS15/ZnEwFc/FnfCBnmAHb560de5lLQsxGjbilfZp3OjMO0zuxeNACY6qOHc4GGnwHUJI6ndtEAcMrP1zCiZZxkSI1zXEXm2UK5Vld2UG4vjPC4RgRsh3e0C6DjFoOzY0/nhckxIPTZkU=
1622,"(51.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},eKEdlZeK+fjWmByoJOu8gVHrC6KqlE3Np9z6aVuo/AYKvRy1jei6Ea20OAkWVkh0PCqpmbbdu9eyj7jD2lj+HbmHOPjwwpuM2R9CiZUAW/TH2qPyoTwogVdrQ4/phjXZsNgYJxFn1b+ZIVR7QoC7Sbp83ilS2lak7qjh8XvLTHI=
1623,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'>50K'},bBk6vcIxwo0pKbLeXslwRSkwYtXhOCfV7JTq/8YbKt1AG1Wru/BCLGXBjnxxU+sNdi8Cdd141Qtfz0a37XaBur8tUQ4QGrN+U38PuzPrJw+f4cAg0aWIJJx5B3lKpuBUbApTLdsbXjCltXO1pghfmVMhqsx9/3UcOmjIuqFQ4IY=
1624,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'<=50K'},ArKLbObf++XrvoIZSTnWVdguTMjDUG5EKMtCDBdA6Yn+ihZHILitpxXCIq9TsWxsXo+XfNcQPO+VpGAlHirbMomXS0fFubW29OD2wqh7DUADrCW88yfRfxiupofjYzpoy96nY8hPuR5X6cJNbPEMjpgwZgp89elZ4ekwh+Q9N1M=
1625,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'<=50K'},qDeA9cPasWKNGQgPxwXZiQ9U7PqZ5o+wat9gzeeqpJHbBDsdjNMkz8FTT7JFw9sDbkfdeZJw1ZVMWrDgcSVX3H2wSQJjLtwbYlFJ+gtUdweooy8CIMR28YijwdvgpXgmxYEi/UosltRSCtUCZwoFaOy8DXfC8xb39FDOpWPOIaA=
1626,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'<=50K'},G0O/a4DSC3HbBvS1+AYBl1/PKZKBVeg3N4rgko8PPYgVxdcw8Wm9XQS2jYjvBBndh7o/qK48yGveAZxuksuVuI1UiaCvh7ia3zLaaNwSIwPrE2agqZ+OBwBcD6+GMqjXvdPW9lrqJW2ji/LAllxLprjAmwCJZ6+IRKFa3Mem2Nw=
1627,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'<=50K'},WElg78HEFtLXcVo9ZEhNSqkde6+ibLozKF6hFFRt5LY8fiyxq4W1iB7sa0EA6JiaU2h2Nd/2/mrC4KYIa7fuOIORIGAVgshHxmTcvut8nWy/JXHi92DeyAR2A+RpIgWd/o6Ndc776Du03rhNSvxsBtPp9n4ceT0JQCeXL2vZTv8=
1628,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Farming-fishing' ,'Prof-specialty'}",{'Unmarried'},{'Black'},{'Female'},"(22.0, 37.0)",{'United-States'},{'<=50K'},CDlGY6b5wJGJLsXIsLHoa6c4S0MnefdzCqtK009988J3Xnn8kLiZQ5+wrsxnQ/D3lkVdP0UhV0keIyeF/GX4HbvgQamIJjdsKKemJMavz9cETrNZg1wF3DTXcGsamdg9evb2j7oWnamdbeBsf8uq6TpC2s7EgEyXV729+4fhOt4=
1629,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},jHU2QnbLaanwL8tQ6mRK8GrtgxNmUILuDc5jps93C06gjEJLL5+yZlGBYjiy8fnSOcqZMeMh5utHrUKvx7oMJyQYNH66LeIKfjzwymD5WY4czlj4QPQASMGKBsNu4m73X9Vn3pjn0El2quEOX3AHwsOm4vk/1imPlEDZU0Z5sXY=
1630,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},oqCs+GmPVF/ZzGZJRcb/pGSwVRfP0cNjSbJhqZ9ShvzWA/XuzOnJWsnIQeZyV6XjveQGePstJHz9gLuqIUXdEISl7QV3e8zvmyLKdciLBSs76lMl+1qi5ErBpaY5X8KljFWMW463j5RuzMFK4jqlEj+0o9DTo4HE/SDO+nahoMo=
1631,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},cilwX99O9foqoFEGYQTjdnefAJ6VFWuntNzzb0TWdfyGKpxJdiZkJovNliBgl8qprr26CrT0Al6h5BOf4HNHldZZBA+6Q/C03izvzpVAcqTTeq6JjF0FMVL61x1OS9LH2OaGxQDWTL52ault+4Las+KGXt9IIxkBFWFpYFoHfkY=
1632,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},nKvDknwUE/tLFz+4MOnQ8RNCPlNMslIH3E7ImXTibjZ0lLuB0HFDCii6goQGG/ouIOeSwVDVh9s+t9tqvXHHBgRgmzBQlf+fi8vnrnSljZFfRe/EZZ94cbXPn2NcoznKtw/X3Yg4k/XbQCKBzRIwfl7aPYD5MIKGyqeS/GLYK9w=
1633,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},iRa/1EGyXGTky3MjlqI86CYSd657O4He9ijrYPa+FosChR3/fdTJGnmpH8QJYx61P8GIvYW3ALC01Mueqe6hsFCNWUhX+2QglCjAzH/dNC9WD57N2+jI724IHkWdz5hQmNnXRKzYuhV1l3T1NWiIMbtWpUbJqyYGzjR1qiGFzWg=
1634,"(52.0, 63.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 62.0)",{'United-States'},{'<=50K'},HBcVapAtQX66LZwnRxktkyylgNUAtj6FgEFcFmbjLvSEGA46A2+xUOT9xFzXju59bUFoq9Ikbh04i3khl1w+lc8abSntOzKQpqRcFXNjGQ9i/gu9Fv+n3dicv3XmVkid7NfkOLXrE2PuzCQjc80KoGbWv3EGx/LVLtDkOOYKwBU=
1635,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},OAfgqNn4Pk+gSdLO/npUWVMeQ7+E6z79AXK0+cl0I4dlEVIGOGrBa7DgMJXlOIL5n64/H2lHN1OMq0E1vWJVMvbb0/7yI4hlAwqYWGShTsCtf55aLauNRMX/xdWBSoeQvgvcDmpSR26hkhpVvsVcJpuPgYIBBUU0u50VvZFXQwk=
1636,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},gQlUv0pH+kHHRItBmJBnAD2223dGhSGEw6d9Y1cgUFkp5xNIeswZimjjAY9NLWBtDsO+xKGYXWwADYD1yrQa1ykOukoX42L2vryna3S4TiHkA8aw2o94wVAZNqbFahR2XkhLD9f2wpLory/AYTWmPqSmlfISGOXeQAD5nXclCGo=
1637,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},i9raly8jy2W6cTsUKTV1CuA/3jxtkUlbcjZV7akz87jepIvJNfzqvPHcpipIzgSEIRthZbbPEhGfInuGPGZEhxFbpdqPWNKOrrPf0vCWIvNXdSKqQ9fZHaHIIVe8k3I0DIO15xw5DAaoVCnZU3IhpBEiNpje+rfQadnJvOkR99Y=
1638,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},hsbFKSY5is3u7Pw4RJmCBmSYU8h3+jFnQ1rgIvLWLst9Uy3gRtmnjkLcUPSecQu/iR3x4zWMTUegUkH2LD9FVEFmXZ+FTVkS9U4yQ5G68Veb5G+oVJujf4htgRnRmfI26G3JZxQ7JEJ61T3UMnmG1dx574E9U3GO/fXG1KjKx1U=
1639,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},gG1EwDSXW9KcqC3+9WYb9McRbtxFTrA4y9TtpzuCghb7JAxgvz2os7blo/cPLnOlH82gVxDX6Wealh6jylCIKsGioN5qDHqPfnoPXK1SvpKY8e3uCBylKq2oOpy43Fyj/aM4n8sEjycOHLLFCy9oTLdQkNy67Ibx/gdjjY1achs=
1640,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},BZ6sZRs/Ej4F9ra8sHRKfpk+WMdAUz28H+4RZTXyliVSx001vLFyjHhIhWpl1msE7NdqDsB5NUTDT2Wt7NpLT7VDDSNL06XG76WerFJkwCqBwYt8h+3dEE4Xddk1j/SH74WGHv1cV3SnEWR7Ow8Xjx2U63vZzUCbZGEFryqPi8s=
1641,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},makIxIlX93whrVlVxt7TQXTm7QUwvEnOZjE857+O/uf18U6YDcPx3krOn5Qw+8DEH/Lko5jUnfRSRuVR2NC7YWiBlZfvBbbLip929inDNKTmy8sLMGwLS3b4VsGXWDGqhKUURmj1FxGJtCywCBiL3200YtBE+ynFmGQ7Yapb00A=
1642,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},gm7myfGodgPKShuxpP+CQU1V2z/RTh1mecUhi+n9NsJ3OmyXFhLbjCq2nl0xwzLgQNZ5O1lqze8QIM1x6oLWCmvN4ClBrchM8szxbCAKYXFUy0t8ZFZLzT9YqJqF9HVShrR9vdJ8UK6HHutm45OKwu/DtYgVwiR4EOqhgJu05OI=
1643,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},CtZ27IAM9lKUcVW/ZvxnFFiXwDDjbYBIxuYsaQsdI7+e+sTxDGRV6mmg/jfv00+XqaieLlmGE1iVfsMR89Ng/yiEyI3yH6eJkfIuVDqLR3GF4sLTT5S23fobVUahfPoDr98VIVWMAe4NBk2Jl4PBMpBkhFUPCeUL6PJwGcQqaIE=
1644,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},e8IJijwqKKXFBZZpEU9Sk4VxEI5d2sGWO0tIq95z75f2PLuZxFTRWbVIJ33jjMjWtYd7ms7d4bf15pS7luK0taS/nbwaucl097u17ZeoIiIszUKtWbCbj2Kve0+7mtjAOPQiByzwqOCzf4CMcNC+UFF6ds3hJBEsErPpPhya3K0=
1645,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},ALw4gufQAZc/yIzqIWL/YO9AgALYdA4EB24EB5kYDkVpn75qPMTgJQZoOiGcxDJtAoY7sjnIjWPN2eBLD+k04kNCc/D9sipEg7NXR+/HLrIkcZNIhDMuJ25VCz8f7le/9lurOYj+4fKQv8lM1LMdtEEhwvx3EWK5XBgiCehZsJo=
1646,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},G6xBiPzJIuV+LbMRIwMZGAepBAlcKep29oqR6R078HPr5Bz3kt2G62iOKQlc7KBb1tjOr4poUKWOdlTdC/F+S3utXcYBddmEfQ18aXFIpLDsr41batvxVtUv2Ez50yXjaBmpvfIjNJ/Dmq+IY0EvY4cnIefbwiSbEqUvifb6uRA=
1647,"(50.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},pOEkAB80oZ+K199L+JStWekDkLcjYJEnrfa1VAMPksAWHaeL8/S82YaRZ/T2xeMy0MNMLXjzhsXFeDrJcaLdKDv2Ej39+/zvID48hmvCTWS5qKNc1KPAi0eF47fB4bnp6Z5H1r5wKpaRSD1ziVFFl/aPH+glRrOdAaYBt/A+7tQ=
1648,"(53.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},M1y6ffpiRWw96VNIOdJ8Ls3stm1NMOylNfJ2DewFl77ezAEdNJGlhcpC2l1wrnLJV4Sl6ZU33rOQNC09Y1zd8xBKMLmBhM4RKwruIKTbfb5GGxuAn9oO4PBQpTGTCmck8G5aeGyp6JmAgloiYTLDwij4MXt8nbgf7Ox8ACjqsuY=
1649,"(53.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},RlJ+neLB52MUJQmjMTc3zrUPSDnmt/G+6+i2F+aiErGq7gMT8jbntCXmYFnkJjvFA1PXyUdyXQ2p2ITRvygI1q2F4DpwEBDRpAYdk5skxTtdThq2ZQSheoXqvKpLDVT60VoFPZM6/DNYfxR6Pud+W1TuJmv4xp5oacsY+DgjuPg=
1650,"(53.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},AjspD+dZwPYWG7eIApt4dfTT5w1e662mCSAqzqqYV6Y6HG/bzzZ9Z+1vSoPhYhrH1VqrJKpXI+cZpV0+rItPX1xXCjEblCaC4JMEYZBrfSDisNM78snC1CuyGJurTaZhyfEK/YpQ8L9hfak/1EA9u7SI3YDYHNGQ70UckZjABKM=
1651,"(53.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},McGqOsqznRZ8jhW2Hr7f39sadgPBki+HyVuJzSD6sOU7b7QIsCrZR0F0+C9qtYxXNe68TtSohmIVlkPePq3D7mK0bJq8ApRmsd6GC9+6xNJDZP3SRPW6txi7LfFWw2QFWMdrzKlWLef3UNaOqk8AT/WMijwsUhuulTksGyvBST4=
1652,"(53.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},mWHhaLExbL/ldIX87QQdC/SYYlFYydRvDZksdi7e+7k3Fb421KnYkf1mXaZXMXfkAvmrka8cTSniyHnn8OIcGTkQpTGT1rvFecZf2YDpwXU5+qtmV4y6aGad/O3Ahqz8MExS5y7MNAzLn581T035Tu/30xxHv4jlkADcW3uVG3o=
