,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
7511,"(59.0, 75.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0,)","{'Ecuador', 'United-States'}",{'>50K'},Xjfw8yJ3ZQpg4Iwsk6Wv2nYG7+N6jpZFcHgDuuzqHDSgzO1bc62tY2pOrMbjdOYk86kuc34yEonLdO0+o2YIbgjMaL5Nm/eq7IclgY7X+MP+9pHNcO9SSbk2cbufUiDT5GYQTjbDKQ+lmRUbC+TJP8bdnZI8Rz+Iskuo2KdgNwY=
7737,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},FBXtQ7pFNxrhSMFti3+uNoq1/sP83fxkLPngojgfiXkQtq2378f7YRh1F1OGk8tUupJ4ka9B97EHNNt+7L2BMZLY352jy79QyNfLPRWd08KHzSY0emdbah0wtJAIzCRDONF1G8eeAKgFV+7+TrNVIcxdueY0N6fWHVpYJd3Dy60=
8329,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},kTIcOsXv1oB4botxwSBmPbrwiTCeauXQYv4pJNqC2r8s03SlShj7ugXDMjwXbF/5S7YSgW/z180iIb4o226AoOkkErvU42BR/yVnzk8yVQzxU8Hq7r7V2sKfGZoabv7J379Pkrjj3wg/Ig10yayo+Vwxt2BiycXGQqpu2j7P8h0=
9391,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},PSNAu3JQFw0Ve7Y6KhQOXGAsr7xlT3N8yqWHMO0SA41AQX+5FGgPfC8P8sixe2h43uT5j6UJj7HumzI+5nk16GtjGptYL1oIeZqlXoxPRsPxXn+51+gT7dix53iClAK3MdVCpIyX5xPH5q46CfAtbMu1SuVo0QjNYMX1e5tDe/0=
9719,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},IN3wGlMMKY3p/8Cg4EJdyRy1JkMEIfdObcnZpqjKSTNhkojIgFcb+txLN01Fc2AF7ZtfPMDtcvkCVPHWTpRe2+EQ86ZJCnhsnzVrfa+vJ5lUqq5t8y8cPwGZGjO3MxSUJNwgbp5j+zXWegeWC9gdqFIonYginZ8WzFPVQKJNdQQ=
73,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},j/qHnNrk66ntZ0cshWuegCXjThRJ6N0IhJDJ1bzXZuT9uzv3MqrOAEQzos7faeW+5Fma0Hyp908n7ef+h7L1P8sQkdSYb1/L+7VDf1tHxjK0s0PjKo9m/NXbIIi3rYxzfeRuZLeq5/p/uDLwBFQVbFam8R062l9YJVJ3t++Vt6E=
510,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},U6xx7aigvVEZJzmHT0SmNpMr2BkxRVrmeS57fkozrQaf7cTQA0gUG6YgK0VN/YaJcMi3b9EHRcM5zX6T8R1HzJKzbrXQuJ/nGoNU9a0nWgl0ajCveOL2a+GZTzUEJOuPxV7smudKnLUahKF15x7DLqmMPq8AbIedGNTQ0XsX75M=
235,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},fEIekaF1jzplj/hq4304oViKnADJ3g+DOi/Ah3/+kOdNWKeUbB7J17DucWpBG0Mbq7SEV4ecbhf0Uh0JjuPBcSgnOdKhlby8S/8lMU5FP60p8WwN7PVSfg0pH7L2Jn17H0w3yGv6zZhVb1pbBxWyJbLWejILy2E4eJ1zRkQXbLY=
639,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},euRvF/7wYqROvC75Jq/NMboVvQjt3/LAvfcl3vkoG3+rlWd5EjhHzXq5BsT+/Px11Mx/PUGce/qMtRmYApnOZp8jp5okzcspWjRdf/6CKffJybRmode2qhYNqbCSLBIu6i+zCKwn+fTdgVu3Dgt8NO+OCXQly+YGPJjvriLcQ/E=
935,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},EGhfPIwJ10NZA+wuh2GQamn5rVrQViOgHCFTg02nKFCpMtDriNVBfRu189gmJv5v8AO70bcqw1JYMaaaWvugjTfDjvK803jQHulTo/adwv3jpWJ9NjAfAXgET1nuzilALHnZWOomlW6sCY2AJ0axfXhb0/WpKX5NlyldG7STSS8=
2392,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},sNSq4Y0rq5uC07fcRwNHHHR+I5Rt9WxBCqa1wzbO4pIpmUW2cT7JIeBjc+Wo5y76JQs2QMRm/0mzXMBGuDs4aw90CAiqfORIpiIXq7jwUqWuFv66m9uS+/y7od+8KvxMkQzBvN7VIlGSiqhoCW880avwLPNAUxztR2eUixhPtng=
4618,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},aRRUbH46YY9LZyhr1bJXDssau7cnL/I7Q/bmsonIJtcR9la2NRRJDWJas0aKB+2Elymeaw1peo+QHuRCbSmoJZ3bBOXKDU5DF/ztUwRMTNRF1ruHkqGfA6+lhf2tO+4EP1xlBOmfRrd6WjaUtp5QjsYkazYcQtuMuoS+soV2lPg=
5146,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'>50K'},MyB5Emq9NaEUv8zEbQMNWjnxVu8wDxXno+TjotQGoL26u28hha15GqlXSd5w8tXwIyyPEtA7MJchA5ffJIBhfBqWOY/JEkjSq+Evo9AmktZ1XrbWLUD4jUuAKNYV/HRrFPBtJAgsPLG/C2JyEQU+6bKdW0m1zwE2lxj6NMb59+g=
308,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},ZZn26+7tF5wMz2SkGswWqofjnlb50grD1yZRIea1m9/czBDLugqJi/feW2PdkQZNGOLze8Iy2/RByiKpG/jefQ0+3gBTlr9zWwnO+QEvML05eHVMfKZqQOT1NbC/97HVb2tlqPsWywjzM9QHrKE4hlwDdGvwBbR1atieH9I+iWw=
318,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},Ygw2lcmWKO/Ibsz6/r+tp0IBomkWbQYj0qPKFK8e9eqlGHHOwvRdd5HWh1laBqDL5vqJ/89FwqJvOp86aDyZmZi+QM2pPkycLlJrmKTRKosNrzLxSq4g1pJOW8THSLwK8Smz62zP9DDIjWCvVSCQo44yhv2RKt5V+RazXd3MDt0=
341,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'>50K'},f3Re/sBD1BCrFZOrHBvxHnH35bJj2sfuLsykuo/MkDgYw7DYHumL59EFLSHClNRKN/jXEmc0QoZdsSWUsP/UA4RfhUQetbGM1PSPgBgRFD7hC3vV0Q14JK+BsP1bs3wuVbT4TVgceLNaD8dtqdFGdTYbNK2fsYPcGMYKPlyKL00=
7281,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},njFhIZ+tyIpFmfH3rXO5yg2/DeaRuH/2TZt+XYxgbWECuz7ZShUWZ+RHaJvR9/9p53YDzac/KjUUayh/frlYt4SX9YspYQalRyCGk9b+j3bjdoJxUpgVv0sd/f0Pkln3nvi8n+60YVDFuNQCw1eDdQ8zSHZqGTInAoINr48Y+5c=
8513,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},eDBmGn2gT82jD/un4YcuUFBHaDd2FF3vnFmh1IVQ8Jbmf0/9unvH688oBn0LagmxuExI/uEP0fxq4YO+pM3patmAjEipbeQfePk42PO/AVmw1i0nfG3Q+ihGh+BP9IxZ92bYq/jL1wYM4W4O66wIN0bVqg1jX++ay3BGJq5jQno=
7429,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},ehjxdngm0E3O17KI08W/JKdev6MxuFWGhsPtU0FeTkRDlfF6n5CtZ3o96Wz/YymFWPZt+6pt4DN+q+uXh+GfzdwHCU6vUTw0zhlLeEI/ZwHnTlzMAmmYdQdqI8ALg1ixxWPi2xVHhiKlv0s1Nvf+yTxQroPQDM/A7SNJ9J118i8=
3388,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},He3/o2diMl+GC9Le50ldISq8Ma/Wdu86gE4kborehYUPD0QkEiFSvDIF7vztroyu+YAynbHiNEstHy+W44XOrvZ6Xjv1lhm5YG4o+dGFqePYWQRwNkewPtnT5TSnhWFLEvVWxMVEeLZ0g8Y3JGbhnYaDs0zxiexVUlVHiGdpVWA=
4133,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},JLNbPKazCp+DqhfGGEcOv/5ed/PIzLit16ZSg5avchmZlXGgEcVpFueNN7T8iBIjRN126DFi8CbgJWvYnGvxt9sJgsDHZMygXk255qZt3RN/fie08gUhy+cfGacGQRMxNExhtGPGrGaFo/IjDoRgCkX8mL/IdemnjsF3m5ch6Gc=
4218,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},TQzfuuCfqYFEHUjjUvIM9iokJF7p60fIaRpNwe1ESGdAyfF4f7Uebbazq9ZmySn4VWrfanNboC2cxK3RE6homlJDj92uus2wd38BFJ0xqirUkqmlhZOSTXkJh5HEOmBc7etS91lGfAjSsI47Vj6fTBWHAOQzG2LISdIRrKrJIKc=
4555,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},MxZWM3G27LkLA84j+hOaB4FZAVvH8XKEJ8YV+nKcyeDzKwc4vr6Vy56Uct0VIX9FmSvNQjjuJfrVQfxcNbagNB6xCKS2syxWcNJZONbgu6HgYbHt0oJul087kdpJsFyvO07km6cNTYzOmCNTG+ApC2AdK7kx84fy48O+d+3AyNc=
8056,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},qNks9VQWVrXGAh/S6qQYi9kbxgF4mTkFO7wgY1wCIcTS8MEW9fs73V+Kq/sll2pKOxDLgRa3Y7XfAWRElj5mT886lrxcBRbqGyH9EzojgqmUEskdakAXy6V5G8ZAU66PakBPkPQPTsczNakqe/U8eJs3IiPKGEhnBwGB1v4VNo4=
9888,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},jOQ2VrAPTtV2kksuW+/aE6Mc2Ppu2ex5kcul8XSV74ZPd/q3Fbt6xxVwHbbkbDHjlr9gqRclly0u2t2LTdAm0T2JN4MXXtjAa0NC/BxR2Jg1/ZTOsap0dxIQ3B50xk31JG/fiV749CqhWrBhtCbVttzVbfh6+iOCqBt3A0v4s5U=
443,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy', 'United-States'}",{'<=50K'},TDnFsVh84A6M1nLFUTgbP+NruIO4mKz9IHvQRw9SPhURFkiJFBKnMeyW1jdkXhxFNPATMg4wCi470sZxWbjtSTjGnJ/TZYjSCafL52GXup4aoEq44J7WDAvCe1QXVydtSS9GyHz8iRQLUjiIX74NsABoRQGnxSDdpcx12d4uCFw=
474,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},B5flv1VA7J3EC5FGMENZ/SCCKSWNuSHrTI5LwM4PNUkVXs6QMX9R8XXxWQrm96u94hG1+IEnjzmvyiRTSOJzXPsSHS30VdNdg6gtc5P0+mCdUCwmZpSm5Ba5i5Gezr1RFgTS1ADbsFI9El/eKsBazZeWyORKB83zRi9fO3BQKLc=
2670,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},sJeFQGLgq7hSCrQaMGv//osB9wmhvzk+NpaYR4KnrU/pQCLZrLNZl0NDF1ZJagy2r31bZe6L70PMSkSvYZu7NvNXEUgNu2j90OVCvIUsd3FUafnhjFu3JEfQxGozkhdwD2RHSMtN8/4AJvgOop8eFUnAdQnT4yiwtz4KH7/IpwM=
6066,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},eHTRI2NC+MkAyTmXA5kp8qZGhlVvPCVoWUCHzg5RD/Kw4FepNh15O+/O9QqZqQsf/3zWFvfHTBIPKNeNSlP3KbDWeBkp3dfTH4GM4egAz0hNQ2XOYgM0j/9oyENWYN2YPlMtk33nuCkuSLn5BzO9Ibl+LLXgEtpO4MWYnEqJEqo=
7006,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},dUJwSMaFdyXfI69B76WHCK4A5R3rnmdHd9UDn4TVsgTwtWgU5ohbFkW8oZikBj2NmobGbf1FP+RV+Yo25ohHTxoHGmr4qVgvOs7RbbMz89eeqiQbgU5BmZa9sfO+zPjtkqICLWQSrWSNnsyJ6p/EgU8gcn4wAh08Q35PJlYf5NE=
7863,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},GzbAZyHbBji/v43vzFARkm/NjcqGwCrqdD/JcXuCoJUc/h9ITSclzd0FNjd8hn5yyxYFEQQoX0W1N6iVWFptB8cZmU8SaA9ZglmrFDkBLZ5tcPlwj9F0eoDxaXww2bbez06keobsuxR9ZnExNRpCqSINAVnJ6T++TieNYh+0UE8=
8027,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},DTbLFqI0nxxP6eHB1qTUj+KJxw970epVpK+kPrO8Fsydz4jFpC6AmOe3j1kJyisNZXcCP0B9TQmArNEpWv6i4nfCeOmG7WPTRW42x8Rw8pWHHt2rGQh7vg7Qfcbh+gWfdqU1hqcimcfDWcwQrzV9/DTZT5YIgJKbVui51gWOthI=
8965,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India', 'Poland', 'Nicaragua', 'United-States'}",{'<=50K'},IgzXJlUh3tIyNIWQggVaOYxmMIwMDmcCG5ZzR8PpzrWO0IF/1uOG5YF7gu4balsmACzA+4wB36o9+d29yyw2AHFxex9nDSC765jWSoG+Ci7BuKVsNmZi0fEvgHrSJl1t9pzdtogJaaYs7/f+rnunb6iiQTsad1EcnXfUakh1OTY=
392,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},NBFJv4FpgCx2knOuGeygvv8OVnXBEkUQo13pp9+/tykaez7VFgGSGnRPrN3A7I9Iu2mRejePnPlL2q56OfcGRZuCL6LFMg+BMM/nw6RC+vhgt9Obdv6iCL+vErrwCsdUkf/U63PxQdUjFJaPDHb0uDbqXXn0q7iEduNcNMtwLyI=
852,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},BGtZO1E+Jsio0Quwah8AE+RPE1Qi8gwUhlshVIxMbgQRlOhbJR6fl11cQETbZ23LoVfV/iDe/gSFmpVetkkoyCQfpc8hamVmRdlT9vLjiNZa94OGJnpRQAqU+2LNg5bDibTMBAjHjuTD4s1OChLwgPcqtv81vGCuGwd3YYuDzqI=
1158,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},cYtGH6yF4dHfvKwwH2SB4AyBQRdC3FArZitvGo9yfid1d17N8ZTdITltDx5U1iE5CYxK76vW5lBZ1Racm3DDPeof8005bTrpp6GJnhOJ7+nZhLJCHB5edZKnbaTs46IKAVP4Mfs6PqWxU0RMNh1k6NDJ/8EsoSFQ2JDoWJZFbw8=
6354,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},pshFBy1D4YLDfITBmr0hOtaFV4KvVjBGbT07jNX7/AqUiV2l2wLUUMM1Q2uB7RTBnMy0FVTqJK/eGZvxmHmoZDxbs5+SZEgBDclcCqgzn2bKQfzLQ4oS8cuEUpfR4xljMniSGSPZyXX4XPjzld5rm7XUIQhr+Ztx82uC5yaQLm4=
7885,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},PAbc39t7tqYCCujx81U5UoDPB6HsVp8FyiM4/SpMoKiZNfNLz5RW7PjvlZT+a5+OAhsQWFdUkEzVol+5NQBCBO0CctqTjddWyRAITrGljpZeCwPGLvh8Nr/6fg1nRpnKAFzgAMuMFMNRTqr6mUMLnenzTwdJmkYBqVyc/aAkD8g=
8333,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},RlVeWtt2rrXrCA3vdcEDmrIaS1Ph6QaCL+ZTv+7xOib7rnoHQARJD0iI7ppSM/bXEWvmflXmxrjPh7DyTSnd9mNR8KJjDvPVkGYohPK0q7NVLNQDXj6Yk7UyV5zQtN9jqbXCir2u/V4095Gtr3Pg9RDiyJ0qS25qgOTZqjlnk64=
43,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},ZSRqIpPHNfOdC3+ZP5BNa/YyCQE14zjTuNL1LOoPLYtyowFpsdReFnsamNq31fAReb+YOwggAdxtOl5JpmwXmg8pk3TjpsGsy+QLoa9Tf4eS/GOhFcaLY7wko2GdTtcFWD9HECvcNUOW6t6RNywg9wg+IPYnRJSY75iMHKPEG40=
1207,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},Ar8mRLyZg/fxzhv/8c5kvCQoEOVpJM0jn9ZNF9RS7Sb3Dfc5HjNn5lva0tnI/E7xlTz88QgotUw0LLmaWBvGFRaloCL1sOnDBFZubhEsHry8AFhNogKxjE7MU3Aqv0cEABjYJT6R1SdAyhNYV/mYtq0XPWf/nRAvgW+s7FvRukI=
3364,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},E/3tR9Y9msmxZ3uGeSsPPAqlaZitndYKNJX/DONFaW9Z+CQf0ablHSKrrG8gZ1J55JL3BNB0ft0wMQ502PneIJEjABU7n7iZXfPnjV0fy64+fjYJRmnB2bRj6sR33fAEtLbQKx8yuF4KVkARwwv1PzsaqosYU0m0NT8p08Dew84=
3395,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},W5wmxz0E69Kz0QR3m6xDQxsfVkZs62QdjwFLq5N7J9Jl8mSeS6nkILw517H/v3uaUkDoslDE6IV+hwxkp20sfgkqSnaSbM4lNYaXmpDBCsITnBkRlq0SX97WCrwfILY3Yh+89PYPya7dkLnaqrWRk2xJ8lSSg89ZoF387wq5eV4=
3857,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},C4IO6hKHWlMAWEriqLL3umQLocrLfs7GY03wxVB05ZJUWTLEPb1zlOSkHLyrTGKMkDVgAWQ/UDcqvC3fXbqoUDJjkuWb1hYehQRkxUtEM52LIAWyPeLRL7rJ51u15+hQkB22G4d+jeTtq0e/F7Bf6Lgzj4rEMMSnrjcOmjAOQ/g=
7445,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},kIkWwVcncMUCN24YDUBhvKmpsF9QpV/xCH5CXyuAOCmk7MT15msXKVG+uOnKgomsDwrMaF0SuCfble9uLeUMSDisCTY5Cm/Xe2O6dE5gxBfbTp56i1F/KFibY0YO47C+fWIb7SFY1H3mHjxBlvmjmJfAuHx5X+fdvCo2Z/lWmnQ=
202,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'>50K'},mFaOh3nu5dc1nni/rMsFL3Lc95+IbMmC+HuRP1iZBRC3DYLln1EiP3dkw0H/jB5iZ2DR8vi9BjGnE0Ddl3fsdBkAa6E+OsgILGLxC4Jqm4oYQjELZH+ZDyuCc6KoexHxSYdz68gZuP8MonN+YpZDqHC9AmNom2To9O2I++6oD8U=
2842,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},g6YErthrXhMmeKxdhvhxP8rayX+j7FoxwaxEHvzGsrpqfoLL4Xtq0ihrC/GiZuiTIci/BKucDiiyxJ63Yyn2fhEQZ4frq1h2JLf0EVt25TA1pSqjTgt0oEZrAf22lY+c6druVacF5lBdvgqNHrqslpJQkwYxEu2+PF2Uwn/Bl0U=
3838,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},MZVSweW+Z9NcuPRkkJtLkKztndhPpqEvFqTQJgqKqqih/bE19iyN0NnfjItEqXPs5rKQikYk1pKXbW1efC5G3h6ocixOnLtEVk2FVgdruD8Uqa+E4/4nLwv5phQ8KOpP2LCTOcQKvxcF43QIOnD349YRvQnhQhX1ekEN55lkewU=
5665,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},b3Jm6kNR7k0K7wU+9O+c26ai9/aYeQJHArhIBOud0fPU2Lib24sXzpGFVg1T3qT6+beXjgbZ51/04ciZYRjkei4DevFQ5AunZGSoKMIcFV1jGie/b3ryztxbJx4B/oSNG112gruTqq+MU8l0L87E/qRxxt6abhH7Wc1zz2S4I/4=
6275,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'>50K'},TAHNowY9BZIM5KYOGAHgbbRUg8EOWjL/6CwK97jhi7nlrhV9wBa3dLaBWCdBSzU/DcgxisD92Pww9pOkNoNogGoeiS5Dw+XvwHcHZNT8Qhx97O+7Hm8+WtQshqzYedXA3rSoC4eSzgnYiRm1d+qpYjvob1pkWGP9Ka5NxN/sfVs=
4188,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},avytLz/JFztwlwUasopgMWa4NsKs0BOl+AZKcTpnFD1loRK91sd2bIXFAX7fHZ/9srMNLyYj5Vzm/JbZUYXlImQA0NALNZOv7y8krfDmrJEWWwoxpVYobDYjnRi58d5y8rwzMqokIXe4vZOHLJZw+7no9lz3Zcn3IxEQDJE+ZHg=
345,"(60.0, 62.0)",{'Local-gov'},"(13.0,)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(61.0, 64.0)",{'United-States'},{'>50K'},izNzY2eXwqCxtH+kAyLYfPapKOdB4PUTHFO/USi3vI4EN+mJVyeSjsCQe5iB3LiLHEiP8TKZGAVKQtBDyaVV9c+YOBBm5UdIfCZlhSyRnsicJy0hSks6Qu3RbGheqXsbtC7lWYA35gUosUSBMSqnDs65ryfq9aCaxt5cCcvEjqU=
