Unnamed: 0,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
4895,"(58.0, 58.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'>50K'},n
4896,"(68.0, 68.0)",{'?'},"(4.0, 12.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(5.0, 12.0)",{'United-States'},{'<=50K'},n
4897,"(52.0, 52.0)",{'Private'},"(6.0, 10.0)",{'Married-civ-spouse'},{'Other-service'},{'Wife'},{'White'},{'Female'},"(21.0, 40.0)",{'United-States'},{'<=50K'},n
4898,"(53.0, 53.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},n
4899,"(60.0, 60.0)",{'?'},"(6.0, 11.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 45.0)",{'United-States'},{'<=50K'},n
4900,"(57.0, 57.0)",{'Local-gov'},"(9.0, 13.0)",{'Widowed'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(38.0, 53.0)","{'Mexico' ,'United-States'}",{'<=50K'},n
4901,"(90.0, 90.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},n
4902,"(55.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'Black'},{'Female'},"(20.0, 40.0)","{'?' ,'Jamaica' ,'United-States'}",{'<=50K'},n
4903,"(53.0, 53.0)",{'Private'},"(9.0, 10.0)",{'Separated'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},n
4904,"(68.0, 68.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4905,"(55.0, 55.0)",{'Private'},"(9.0, 10.0)",{'Separated'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},n
4906,"(59.0, 59.0)",{'Private'},"(6.0, 10.0)",{'Married-civ-spouse'},{'Other-service'},{'Wife'},{'White'},{'Female'},"(21.0, 40.0)",{'United-States'},{'<=50K'},n
4907,"(54.0, 54.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(30.0, 40.0)",{'United-States'},{'<=50K'},n
4908,"(50.0, 50.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Black'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},n
4909,"(64.0, 64.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(29.0, 39.0)",{'United-States'},{'<=50K'},n
4910,"(55.0, 55.0)",{'Private'},"(7.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4911,"(56.0, 56.0)",{'Private'},"(9.0, 14.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(45.0, 57.0)",{'United-States'},{'>50K'},n
4912,"(62.0, 62.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},n
4913,"(63.0, 63.0)",{'State-gov'},"(5.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4914,"(53.0, 53.0)",{'Private'},"(9.0, 12.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'Black'},{'Female'},"(40.0, 73.0)",{'United-States'},{'<=50K'},n
4915,"(62.0, 62.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'>50K'},n
4916,"(69.0, 69.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(23.0, 26.0)",{'United-States'},{'<=50K'},n
4917,"(63.0, 63.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},n
4918,"(51.0, 51.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'>50K'},n
4919,"(59.0, 59.0)","{'Local-gov' ,'Private'}","(3.0, 10.0)","{'Never-married' ,'Separated' ,'Widowed'}","{'Adm-clerical' ,'Handlers-cleaners' ,'Other-service'}",{'Other-relative'},{'Asian-Pac-Islander'},{'Female'},"(23.0, 50.0)","{'?' ,'Philippines' ,'United-States'}",{'<=50K'},n
4920,"(58.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'>50K'},n
4921,"(53.0, 53.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4922,"(65.0, 65.0)",{'Private'},"(5.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(15.0, 25.0)",{'United-States'},{'<=50K'},n
4923,"(53.0, 53.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},n
4924,"(51.0, 51.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
4925,"(64.0, 64.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},n
4926,"(61.0, 61.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},n
4927,"(50.0, 50.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'Black'},{'Female'},"(20.0, 40.0)","{'?' ,'Jamaica' ,'United-States'}",{'<=50K'},n
4928,"(51.0, 51.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4929,"(50.0, 50.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'>50K'},n
4930,"(58.0, 58.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'>50K'},n
4931,"(59.0, 59.0)",{'Private'},"(9.0, 14.0)",{'Never-married'},"{'Adm-clerical' ,'Exec-managerial' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(18.0, 49.0)",{'United-States'},{'<=50K'},n
4932,"(52.0, 52.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 38.0)",{'United-States'},{'<=50K'},n
4933,"(50.0, 50.0)",{'Private'},"(9.0, 14.0)",{'Never-married'},"{'Adm-clerical' ,'Exec-managerial' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(18.0, 49.0)",{'United-States'},{'<=50K'},n
4934,"(62.0, 62.0)","{'Local-gov' ,'Private' ,'State-gov'}","(5.0, 14.0)",{'Never-married'},"{'Other-service' ,'Prof-specialty' ,'Sales'}",{'Other-relative'},{'Black'},{'Female'},"(32.0, 46.0)","{'Jamaica' ,'United-States'}",{'<=50K'},n
4935,"(50.0, 50.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
4936,"(65.0, 65.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 37.0)",{'United-States'},{'<=50K'},n
4937,"(51.0, 51.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},n
4938,"(50.0, 50.0)",{'State-gov'},"(9.0, 16.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 58.0)",{'United-States'},{'<=50K'},n
4939,"(60.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(46.0, 60.0)",{'United-States'},{'<=50K'},n
4940,"(54.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
4941,"(57.0, 57.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4942,"(64.0, 64.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},n
4943,"(70.0, 70.0)",{'?'},"(9.0, 12.0)",{'Widowed'},{'?'},{'Unmarried'},{'White'},{'Female'},"(2.0, 10.0)",{'United-States'},{'<=50K'},n
4944,"(76.0, 76.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(30.0, 40.0)",{'United-States'},{'<=50K'},n
4945,"(54.0, 54.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 41.0)",{'United-States'},{'<=50K'},n
4946,"(57.0, 57.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4947,"(71.0, 71.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4948,"(55.0, 55.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4949,"(51.0, 51.0)",{'Private'},"(5.0, 13.0)",{'Never-married'},"{'Other-service' ,'Prof-specialty'}",{'Not-in-family'},{'Black'},{'Female'},"(21.0, 50.0)",{'United-States'},{'<=50K'},n
4950,"(50.0, 50.0)",{'Private'},"(13.0, 15.0)",{'Divorced'},"{'Prof-specialty' ,'Protective-serv'}",{'Unmarried'},{'White'},{'Female'},"(44.0, 47.0)",{'United-States'},{'<=50K'},n
4951,"(65.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(40.0, 53.0)","{'?' ,'United-States'}",{'<=50K'},n
4952,"(50.0, 50.0)","{'Private' ,'Self-emp-inc'}","(3.0, 14.0)","{'Divorced' ,'Married-civ-spouse'}","{'Exec-managerial' ,'Handlers-cleaners' ,'Machine-op-inspct' ,'Other-service'}",{'Other-relative'},{'Asian-Pac-Islander'},{'Female'},"(21.0, 40.0)","{'China' ,'Philippines' ,'Thailand'}",{'<=50K'},n
4953,"(64.0, 64.0)",{'?'},"(9.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(18.0, 31.0)",{'United-States'},{'<=50K'},n
4954,"(54.0, 54.0)",{'Federal-gov'},"(10.0, 11.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4955,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(3.0, 14.0)",{'United-States'},{'<=50K'},n
4956,"(60.0, 60.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4957,"(52.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},"{'Craft-repair' ,'Exec-managerial' ,'Protective-serv' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(32.0, 71.0)","{'?' ,'Canada' ,'Germany'}",{'>50K'},n
4958,"(73.0, 73.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(13.0, 16.0)",{'United-States'},{'<=50K'},n
4959,"(58.0, 58.0)",{'?'},"(9.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(16.0, 40.0)",{'United-States'},{'<=50K'},n
4960,"(59.0, 59.0)",{'Local-gov'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
4961,"(54.0, 54.0)",{'State-gov'},"(5.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4962,"(76.0, 76.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
4963,"(63.0, 63.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(31.0, 40.0)",{'United-States'},{'<=50K'},n
4964,"(50.0, 50.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 54.0)",{'United-States'},{'<=50K'},n
4965,"(68.0, 68.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},n
4966,"(57.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},n
4967,"(55.0, 55.0)","{'Federal-gov' ,'Private'}","(3.0, 9.0)",{'Separated'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)","{'?' ,'Scotland' ,'United-States'}",{'<=50K'},n
4968,"(78.0, 78.0)",{'?'},"(9.0, 10.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(17.0, 35.0)",{'United-States'},{'<=50K'},n
4969,"(62.0, 62.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4970,"(54.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4971,"(51.0, 51.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4972,"(67.0, 67.0)",{'Private'},"(6.0, 10.0)",{'Divorced'},"{'Handlers-cleaners' ,'Other-service'}",{'Unmarried'},{'Black'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},n
4973,"(54.0, 54.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 38.0)",{'United-States'},{'<=50K'},n
4974,"(66.0, 66.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},n
4975,"(60.0, 60.0)",{'Self-emp-not-inc'},"(9.0, 11.0)",{'Married-civ-spouse'},"{'Sales' ,'Tech-support'}",{'Wife'},{'White'},{'Female'},"(23.0, 48.0)",{'United-States'},{'<=50K'},n
4976,"(72.0, 72.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4977,"(55.0, 55.0)",{'Local-gov'},"(9.0, 16.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty'}",{'Other-relative'},{'White'},{'Female'},"(7.0, 50.0)",{'United-States'},{'>50K'},n
4978,"(57.0, 57.0)",{'Self-emp-not-inc'},"(4.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(49.0, 84.0)","{'Columbia' ,'United-States'}",{'<=50K'},n
4979,"(57.0, 57.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 37.0)",{'United-States'},{'<=50K'},n
4980,"(58.0, 58.0)",{'Private'},"(5.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4981,"(57.0, 57.0)",{'Private'},"(9.0, 12.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'Black'},{'Female'},"(40.0, 73.0)",{'United-States'},{'<=50K'},n
4982,"(55.0, 55.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4983,"(63.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4984,"(52.0, 52.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
4985,"(64.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4986,"(70.0, 70.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},n
4987,"(50.0, 50.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4988,"(55.0, 55.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4989,"(55.0, 55.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4990,"(65.0, 65.0)",{'?'},"(9.0, 12.0)",{'Widowed'},{'?'},{'Unmarried'},{'White'},{'Female'},"(2.0, 10.0)",{'United-States'},{'<=50K'},n
4991,"(56.0, 56.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},n
4992,"(52.0, 52.0)",{'Private'},"(9.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(21.0, 30.0)",{'United-States'},{'>50K'},n
4993,"(55.0, 55.0)",{'Private'},"(6.0, 10.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
4994,"(51.0, 51.0)",{'Local-gov'},"(6.0, 13.0)",{'Divorced'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(40.0, 53.0)",{'United-States'},{'<=50K'},n
4995,"(65.0, 65.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
4996,"(58.0, 58.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
4997,"(62.0, 62.0)",{'Self-emp-not-inc'},"(9.0, 11.0)",{'Married-civ-spouse'},"{'Sales' ,'Tech-support'}",{'Wife'},{'White'},{'Female'},"(23.0, 48.0)",{'United-States'},{'<=50K'},n
4998,"(55.0, 55.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
4999,"(52.0, 52.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},n
5000,"(51.0, 51.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},n
5001,"(58.0, 58.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
5002,"(57.0, 57.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
5003,"(60.0, 60.0)",{'Private'},"(10.0, 11.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
5004,"(56.0, 56.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
5005,"(69.0, 69.0)",{'?'},"(9.0, 10.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(17.0, 35.0)",{'United-States'},{'<=50K'},n
5006,"(79.0, 79.0)",{'?'},"(10.0, 13.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(2.0, 5.0)",{'United-States'},{'>50K'},n
5007,"(54.0, 54.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(30.0, 40.0)",{'United-States'},{'<=50K'},n
5008,"(58.0, 58.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},n
5009,"(53.0, 53.0)",{'Local-gov'},"(10.0, 16.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(53.0, 65.0)","{'Canada' ,'Nicaragua' ,'United-States'}",{'<=50K'},n
5010,"(51.0, 51.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
5011,"(51.0, 51.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'>50K'},n
5012,"(50.0, 50.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'>50K'},n
5013,"(63.0, 63.0)",{'Private'},"(7.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
5014,"(71.0, 71.0)",{'?'},"(6.0, 11.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 45.0)",{'United-States'},{'<=50K'},n
5015,"(65.0, 65.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
5016,"(55.0, 55.0)",{'Private'},"(7.0, 12.0)",{'Widowed'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(40.0, 96.0)",{'United-States'},{'<=50K'},n
5017,"(51.0, 51.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Adm-clerical'},{'Wife'},{'White'},{'Female'},"(25.0, 35.0)",{'United-States'},{'<=50K'},n
5018,"(61.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},"{'Adm-clerical' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(40.0, 72.0)",{'Canada'},{'<=50K'},n
5019,"(52.0, 52.0)",{'Private'},"(13.0, 14.0)",{'Married-spouse-absent'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 60.0)",{'United-States'},{'<=50K'},n
5020,"(50.0, 50.0)",{'Private'},"(7.0, 12.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
5021,"(65.0, 65.0)",{'Private'},"(7.0, 14.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 20.0)",{'United-States'},{'<=50K'},n
5022,"(75.0, 75.0)",{'Local-gov'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 35.0)",{'United-States'},{'<=50K'},n
5023,"(59.0, 59.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 53.0)",{'United-States'},{'<=50K'},n
5024,"(51.0, 51.0)",{'State-gov'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 57.0)",{'United-States'},{'<=50K'},n
5025,"(62.0, 62.0)",{'Local-gov'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
